text,label
"Grandpa, uh, it’s me, listen, I’m in serious trouble right now. I got arrested and I need bail money fast. Please don’t call anyone, just, um, stay on the phone and go get gift cards, I’ll tell you exactly what to do.",1
"how are you? I miss you!
",0
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1099, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. 
",0
"Hey grandma, it's Benjamin, um, I'm in the hospital after a minor accident, uh, they need money for treatment, please, just wire me $750, don't worry mom and dad yet.",1
"Hey what's up charles sorry about the late reply.
",0
"Hi, uh, fraud department, there’s a suspicious charge going through. I sent you a code, please, um, read it back immediately so we can stop it before the money leaves your account.",1
"S da..al r above  &lt;#&gt;
",0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
",1
"ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
",1
"Hey grandma, it's Ava, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $550 in Apple gift cards, don't tell the family yet.",1
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service
",1
"You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
",1
"Uh, Coinbase, uh, your account's been targeted by a sophisticated phishing campaign, um, to recover your assets, you need to, like, provide your seed phrase for wallet restoration immediately.",1
"Uh hi, this is Binance security team, listen, we’re detecting active withdrawal attempts on your wallet right now. You could lose everything if we don’t act. I need you to, um, transfer your funds to a secure wallet I’ll provide, just do it quickly, okay?",1
"Mom, hey, it's me, um, I'm in trouble with the law, got pulled over for a minor violation, uh, the officer wants cash to avoid a ticket, please, just wire me $500?",1
"You aren't coming home between class, right? I need to work out and shower!
",0
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?
",0
"K, can that happen tonight?
",0
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $600 in Apple gift cards, don't tell mom and dad yet.",1
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!
",1
"I can't, I don't have her number!
",0
"accordingly. I repeat, just text the word ok on your mobile phone and send
",1
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy
",1
"Babe ? I lost you ... Will you try rebooting ?
",0
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
",1
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P
",1
"I sent them. Do you like?
",0
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!
",1
"I got your back! Do you have any dislikes in bed?
",0
"Yes see ya not on the dot
",0
"Binance security calling, your wallet is compromised. We need to move your funds now. I’ll give you the address, just transfer everything quickly.",1
"Ard 4 lor...
",0
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.
",0
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Oh did you charge camera
",0
"Try to do something dear. You read something for exams
",0
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic 
",1
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*
",0
"I dont want to hear philosophy. Just say what happen
",0
"Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
",0
"Grandma, uh, it’s me, please don’t panic, I’m in trouble and I need help fast. Please don’t tell anyone, just, um, go get gift cards and I’ll tell you what to do, okay?",1
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!
",1
"Omg how did u know what I ate?
",0
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;
",0
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Dunno lei... I thk mum lazy to go out... I neva ask her yet...
",0
"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter
",0
"I liked the new mobile
",0
"Hope you are having a great day.
",0
"Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
",1
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
",0
"Headin towards busetop
",0
"Hello, uh, Coinbase security team, we detected a breach attempt on your account. Your funds are at risk. I need your recovery phrase so we can secure everything, just read it carefully.",1
"TaKe CaRE n gET WeLL sOOn
",0
"Jus ans me lar. U'll noe later.
",0
"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""
",0
"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...
",0
"Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
",1
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! 
",1
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
",1
"Could you not read me, my Love ? I answered you
",0
"Already one guy loving you:-.
",0
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16
",1
"I will see in half an hour
",0
"I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
",0
"Mom, uh, listen, it’s me, I’m in trouble and I need help fast. I can’t explain everything right now but they’re asking for money. Please don’t call anyone, just, um, get Apple gift cards and read me the codes.",1
"Bank fraud, uh, confirm the code I sent.",1
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX
",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
",1
"SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
",1
"Merry christmas to u too annie!
",0
"Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"So dont use hook up any how
",0
"We are hoping to get away by 7, from Langport. You still up for town tonight?
",0
"I went to project centre
",0
"Binance, transfer funds.",1
"Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
",0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
",1
"Lil fever:) now fine:)
",0
"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""
",0
"Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am
",0
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
",1
"Mom, uh, please help me, I need money fast.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"K actually can you guys meet me at the sunoco on howard? It should be right on the way
",0
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
",1
"Pls i wont belive god.not only jesus.
",0
"See? I thought it all through
",0
"Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
",1
"Okie...
",0
"Are you ok. What happen to behave like this
",0
"Watching tv lor...
",0
"I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
",0
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"I'm awake oh. What's up.
",0
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.
",0
